SMA,year,emp
"Chattanooga, TN-GA",1983,73147.82319667554
"Chattanooga, TN-GA",1984,75429.17334491706
"Chattanooga, TN-GA",1985,77481.2513880377
"Chattanooga, TN-GA",1986,77579.92095887405
"Chattanooga, TN-GA",1987,84670.95484910086
"Chattanooga, TN-GA",1988,88649.84488818866
"Chattanooga, TN-GA",1989,89075.5346447615
"Chattanooga, TN-GA",1990,88611.5534912121
"Chattanooga, TN-GA",1991,87869.72553845143
"Chattanooga, TN-GA",1992,86923.83776014898
"Chattanooga, TN-GA",1993,92150.96898432013
"Chattanooga, TN-GA",1994,95133.47505227057
"Chattanooga, TN-GA",1995,96984.5402834777
"Chattanooga, TN-GA",1996,98270.40707242084
"Chattanooga, TN-GA",1997,100632.51650531989
"Chattanooga, TN-GA",1998,197515.00042921305
"Chattanooga, TN-GA",1999,204970.00041669607
"Chattanooga, TN-GA",2000,209215.00041300058
"Chattanooga, TN-GA",2001,208713.00040639937
"Chattanooga, TN-GA",2002,205995.00037571788
"Chattanooga, TN-GA",2003,204066.0000001192
"Chattanooga, TN-GA",2004,206401.0
"Chattanooga, TN-GA",2005,213580.0
"Chattanooga, TN-GA",2006,217551.00000019372
"Chattanooga, TN-GA",2007,213094.0000000596
"Chattanooga, TN-GA",2008,219263.0
"Chattanooga, TN-GA",2009,201303.0
"Chattanooga, TN-GA",2010,192277.0
"Chattanooga, TN-GA",2011,202506.0
"Chattanooga, TN-GA",2012,209020.0
"Chattanooga, TN-GA",2013,207437.0
"Chattanooga, TN-GA",2014,210912.0
"Chattanooga, TN-GA",2015,213159.0
"Chattanooga, TN-GA",2016,215465.0
"Chattanooga, TN-GA",2017,179321.0
"Chattanooga, TN-GA",2018,190185.0
"Cheyenne, WY",1975,6105.963220152823
"Cheyenne, WY",1976,6356.360173946343
"Cheyenne, WY",1977,7314.396316733766
"Cheyenne, WY",1978,8518.717695606481
"Cheyenne, WY",1979,8681.5487150006
"Cheyenne, WY",1980,8484.04339217514
"Cheyenne, WY",1981,8635.387284299164
"Cheyenne, WY",1982,7780.401937833624
"Cheyenne, WY",1983,7124.868204631189
"Cheyenne, WY",1984,7216.19933963464
"Cheyenne, WY",1985,6759.629246873564
"Cheyenne, WY",1986,6333.3637419926745
"Cheyenne, WY",1987,6798.219427941795
"Cheyenne, WY",1988,7256.828954986741
"Cheyenne, WY",1989,7366.382660107636
"Cheyenne, WY",1990,7212.313438066722
"Cheyenne, WY",1991,7127.700807697645
"Cheyenne, WY",1992,7631.421953618668
"Cheyenne, WY",1993,8990.75017205629
"Cheyenne, WY",1994,9569.198175397374
"Cheyenne, WY",1995,9848.094543491208
"Cheyenne, WY",1996,9406.778796195233
"Cheyenne, WY",1997,10787.217628283515
"Cheyenne, WY",1998,25197.00006328523
"Cheyenne, WY",1999,26646.00006148219
"Cheyenne, WY",2000,26788.000065490603
"Cheyenne, WY",2001,27463.00006940961
"Cheyenne, WY",2002,27487.000067040324
"Cheyenne, WY",2003,28226.0
"Cheyenne, WY",2004,29170.0
"Cheyenne, WY",2005,29054.0
"Cheyenne, WY",2006,30487.0
"Cheyenne, WY",2007,30592.000000029802
"Cheyenne, WY",2008,32188.000000029802
"Cheyenne, WY",2009,31613.00000013411
"Cheyenne, WY",2010,30689.00000014901
"Cheyenne, WY",2011,30484.00000013411
"Cheyenne, WY",2012,31881.0
"Cheyenne, WY",2013,32979.0
"Cheyenne, WY",2014,34415.0
"Cheyenne, WY",2015,35484.0
"Cheyenne, WY",2016,35327.0
"Cheyenne, WY",2017,28175.0
"Cheyenne, WY",2018,31069.0
"Chicago-Gary-Kenosha, IL-IN-WI ",1975,1616954.0382820598
"Chicago-Gary-Kenosha, IL-IN-WI ",1976,1645751.7864917035
"Chicago-Gary-Kenosha, IL-IN-WI ",1977,1704211.4586229902
"Chicago-Gary-Kenosha, IL-IN-WI ",1978,1785050.254585632
"Chicago-Gary-Kenosha, IL-IN-WI ",1979,1867607.4368442167
"Chicago-Gary-Kenosha, IL-IN-WI ",1980,1815069.8888564836
"Chicago-Gary-Kenosha, IL-IN-WI ",1981,1724025.9067514369
"Chicago-Gary-Kenosha, IL-IN-WI ",1982,1661753.1263780205
"Chicago-Gary-Kenosha, IL-IN-WI ",1983,1583646.2997967387
"Chicago-Gary-Kenosha, IL-IN-WI ",1984,1653414.838019804
"Chicago-Gary-Kenosha, IL-IN-WI ",1985,1676228.227950195
"Chicago-Gary-Kenosha, IL-IN-WI ",1986,1612941.5222526344
"Chicago-Gary-Kenosha, IL-IN-WI ",1987,1660078.6401542213
"Chicago-Gary-Kenosha, IL-IN-WI ",1988,1820152.03970464
"Chicago-Gary-Kenosha, IL-IN-WI ",1989,1845178.124717659
"Chicago-Gary-Kenosha, IL-IN-WI ",1990,1875341.4114682325
"Chicago-Gary-Kenosha, IL-IN-WI ",1991,1837440.2099688982
"Chicago-Gary-Kenosha, IL-IN-WI ",1992,1857924.755612357
"Chicago-Gary-Kenosha, IL-IN-WI ",1993,1921718.9851472187
"Chicago-Gary-Kenosha, IL-IN-WI ",1994,1967902.6224756849
"Chicago-Gary-Kenosha, IL-IN-WI ",1995,2024526.4875968385
"Chicago-Gary-Kenosha, IL-IN-WI ",1996,2059765.1667282833
"Chicago-Gary-Kenosha, IL-IN-WI ",1997,2133205.7842222406
"Chicago-Gary-Kenosha, IL-IN-WI ",1998,4030874.0106233805
"Chicago-Gary-Kenosha, IL-IN-WI ",1999,4137684.0110691935
"Chicago-Gary-Kenosha, IL-IN-WI ",2000,4243984.011275813
"Chicago-Gary-Kenosha, IL-IN-WI ",2001,4187305.0112933517
"Chicago-Gary-Kenosha, IL-IN-WI ",2002,4015478.0106921345
"Chicago-Gary-Kenosha, IL-IN-WI ",2003,4056634.000101045
"Chicago-Gary-Kenosha, IL-IN-WI ",2004,4059832.000044182
"Chicago-Gary-Kenosha, IL-IN-WI ",2005,4046516.0000383705
"Chicago-Gary-Kenosha, IL-IN-WI ",2006,4128309.000030324
"Chicago-Gary-Kenosha, IL-IN-WI ",2007,4159526.000042483
"Chicago-Gary-Kenosha, IL-IN-WI ",2008,4210245.00000149
"Chicago-Gary-Kenosha, IL-IN-WI ",2009,3940781.000002593
"Chicago-Gary-Kenosha, IL-IN-WI ",2010,3820657.000002429
"Chicago-Gary-Kenosha, IL-IN-WI ",2011,3868877.0000032485
"Chicago-Gary-Kenosha, IL-IN-WI ",2012,3948634.0
"Chicago-Gary-Kenosha, IL-IN-WI ",2013,4029326.0
"Chicago-Gary-Kenosha, IL-IN-WI ",2014,4103642.0
"Chicago-Gary-Kenosha, IL-IN-WI ",2015,4144120.0
"Chicago-Gary-Kenosha, IL-IN-WI ",2016,4182386.0
"Chicago-Gary-Kenosha, IL-IN-WI ",2017,4019546.0
"Chicago-Gary-Kenosha, IL-IN-WI ",2018,4084067.0
"Chico-Paradise, CA",1975,8840.000042873511
"Chico-Paradise, CA",1976,9543.242043921935
"Chico-Paradise, CA",1977,11319.742895741063
"Chico-Paradise, CA",1978,12439.248656863521
"Chico-Paradise, CA",1979,12972.101907056021
"Chico-Paradise, CA",1980,13526.641893500993
"Chico-Paradise, CA",1981,13577.394467496826
"Chico-Paradise, CA",1982,13802.455592599925
"Chico-Paradise, CA",1983,13811.691498566155
"Chico-Paradise, CA",1984,14803.683487846387
"Chico-Paradise, CA",1985,15554.355048143294
"Chico-Paradise, CA",1986,15174.879347653368
"Chico-Paradise, CA",1987,16875.114854976506
"Chico-Paradise, CA",1988,17441.41366773643
"Chico-Paradise, CA",1989,18672.351229758504
"Chico-Paradise, CA",1990,20152.472447044904
"Chico-Paradise, CA",1991,18817.968718031225
"Chico-Paradise, CA",1992,18933.66001550138
"Chico-Paradise, CA",1993,19250.106269251075
"Chico-Paradise, CA",1994,20181.685095393626
"Chico-Paradise, CA",1995,21121.61793275091
"Chico-Paradise, CA",1996,21403.88225512584
"Chico-Paradise, CA",1997,22371.855606695994
"Chico-Paradise, CA",1998,49270.00008921325
"Chico-Paradise, CA",1999,51694.000096559525
"Chico-Paradise, CA",2000,53221.00010049343
"Chico-Paradise, CA",2001,55579.00009806454
"Chico-Paradise, CA",2002,55856.000097736716
"Chico-Paradise, CA",2003,56474.0000012815
"Chico-Paradise, CA",2004,56653.0000012815
"Chico-Paradise, CA",2005,58513.00000098348
"Chico-Paradise, CA",2006,59425.00000102818
"Chico-Paradise, CA",2007,60669.00000074506
"Chico-Paradise, CA",2008,59292.00000074506
"Chico-Paradise, CA",2009,55199.00000062585
"Chico-Paradise, CA",2010,53811.00000059605
"Chico-Paradise, CA",2011,53101.000000312924
"Chico-Paradise, CA",2012,53607.0
"Chico-Paradise, CA",2013,56069.0
"Chico-Paradise, CA",2014,57466.0
"Chico-Paradise, CA",2015,59384.0
"Chico-Paradise, CA",2016,60354.0
"Chico-Paradise, CA",2017,54321.0
"Chico-Paradise, CA",2018,58500.0
"Cincinnati-Hamilton, OH-KY-IN ",1975,298268.919492264
"Cincinnati-Hamilton, OH-KY-IN ",1976,303689.78688781
"Cincinnati-Hamilton, OH-KY-IN ",1977,316287.42928182555
"Cincinnati-Hamilton, OH-KY-IN ",1978,336825.74420972465
"Cincinnati-Hamilton, OH-KY-IN ",1979,354679.62444534287
"Cincinnati-Hamilton, OH-KY-IN ",1980,350219.42104613537
"Cincinnati-Hamilton, OH-KY-IN ",1981,338912.43916279654
"Cincinnati-Hamilton, OH-KY-IN ",1982,330415.49834301596
"Cincinnati-Hamilton, OH-KY-IN ",1983,320314.3990155993
"Cincinnati-Hamilton, OH-KY-IN ",1984,334099.72553614405
"Cincinnati-Hamilton, OH-KY-IN ",1985,345112.76145282586
"Cincinnati-Hamilton, OH-KY-IN ",1986,343332.2986900209
"Cincinnati-Hamilton, OH-KY-IN ",1987,364654.09855276323
"Cincinnati-Hamilton, OH-KY-IN ",1988,399798.80601653946
"Cincinnati-Hamilton, OH-KY-IN ",1989,401834.6967653479
"Cincinnati-Hamilton, OH-KY-IN ",1990,411082.5474746616
"Cincinnati-Hamilton, OH-KY-IN ",1991,408874.54411240923
"Cincinnati-Hamilton, OH-KY-IN ",1992,413124.92089835583
"Cincinnati-Hamilton, OH-KY-IN ",1993,427149.77514585695
"Cincinnati-Hamilton, OH-KY-IN ",1994,434729.0487924639
"Cincinnati-Hamilton, OH-KY-IN ",1995,444858.20924327214
"Cincinnati-Hamilton, OH-KY-IN ",1996,457939.3256670585
"Cincinnati-Hamilton, OH-KY-IN ",1997,469706.5658794683
"Cincinnati-Hamilton, OH-KY-IN ",1998,870126.0022394359
"Cincinnati-Hamilton, OH-KY-IN ",1999,897460.0023546517
"Cincinnati-Hamilton, OH-KY-IN ",2000,932261.002440542
"Cincinnati-Hamilton, OH-KY-IN ",2001,917512.002468124
"Cincinnati-Hamilton, OH-KY-IN ",2002,893815.0024116486
"Cincinnati-Hamilton, OH-KY-IN ",2003,903513.0000135303
"Cincinnati-Hamilton, OH-KY-IN ",2004,903956.0000138432
"Cincinnati-Hamilton, OH-KY-IN ",2005,893418.0000095963
"Cincinnati-Hamilton, OH-KY-IN ",2006,922203.0000140071
"Cincinnati-Hamilton, OH-KY-IN ",2007,919550.0000156611
"Cincinnati-Hamilton, OH-KY-IN ",2008,940845.0
"Cincinnati-Hamilton, OH-KY-IN ",2009,898317.0000001341
"Cincinnati-Hamilton, OH-KY-IN ",2010,868226.0000002682
"Cincinnati-Hamilton, OH-KY-IN ",2011,868426.0000002682
"Cincinnati-Hamilton, OH-KY-IN ",2012,883855.0
"Cincinnati-Hamilton, OH-KY-IN ",2013,876055.0
"Cincinnati-Hamilton, OH-KY-IN ",2014,893728.0
"Cincinnati-Hamilton, OH-KY-IN ",2015,905353.0
"Cincinnati-Hamilton, OH-KY-IN ",2016,921633.0
"Cincinnati-Hamilton, OH-KY-IN ",2017,821244.0
"Cincinnati-Hamilton, OH-KY-IN ",2018,864507.0
"Clarksville-Hopkinsville, TN-KY",1975,13705.449408679095
"Clarksville-Hopkinsville, TN-KY",1976,14547.919323484783
"Clarksville-Hopkinsville, TN-KY",1977,15329.376493680955
"Clarksville-Hopkinsville, TN-KY",1978,15337.171894424011
"Clarksville-Hopkinsville, TN-KY",1979,17114.902029232664
"Clarksville-Hopkinsville, TN-KY",1980,15722.975014933381
"Clarksville-Hopkinsville, TN-KY",1981,15867.39255495231
"Clarksville-Hopkinsville, TN-KY",1982,15618.930424368918
"Clarksville-Hopkinsville, TN-KY",1983,14833.493906645086
"Clarksville-Hopkinsville, TN-KY",1984,16212.748783124182
"Clarksville-Hopkinsville, TN-KY",1985,16171.526858124835
"Clarksville-Hopkinsville, TN-KY",1986,16084.824375551863
"Clarksville-Hopkinsville, TN-KY",1987,16493.14613582714
"Clarksville-Hopkinsville, TN-KY",1988,18358.61940299035
"Clarksville-Hopkinsville, TN-KY",1989,19157.353053574225
"Clarksville-Hopkinsville, TN-KY",1990,18795.233101461126
"Clarksville-Hopkinsville, TN-KY",1991,18649.993663031335
"Clarksville-Hopkinsville, TN-KY",1992,19724.302715674807
"Clarksville-Hopkinsville, TN-KY",1993,21130.42672076937
"Clarksville-Hopkinsville, TN-KY",1994,21925.34913362061
"Clarksville-Hopkinsville, TN-KY",1995,23926.658910939193
"Clarksville-Hopkinsville, TN-KY",1996,24218.740318136654
"Clarksville-Hopkinsville, TN-KY",1997,25983.166221123454
"Clarksville-Hopkinsville, TN-KY",1998,52145.00008843839
"Clarksville-Hopkinsville, TN-KY",1999,54860.00009293854
"Clarksville-Hopkinsville, TN-KY",2000,55731.00008368492
"Clarksville-Hopkinsville, TN-KY",2001,57708.00010409951
"Clarksville-Hopkinsville, TN-KY",2002,57374.0000910908
"Clarksville-Hopkinsville, TN-KY",2003,59347.0
"Clarksville-Hopkinsville, TN-KY",2004,60784.0
"Clarksville-Hopkinsville, TN-KY",2005,61147.0
"Clarksville-Hopkinsville, TN-KY",2006,63215.0
"Clarksville-Hopkinsville, TN-KY",2007,64001.00000014901
"Clarksville-Hopkinsville, TN-KY",2008,62071.0
"Clarksville-Hopkinsville, TN-KY",2009,59889.0
"Clarksville-Hopkinsville, TN-KY",2010,62705.0
"Clarksville-Hopkinsville, TN-KY",2011,63958.0
"Clarksville-Hopkinsville, TN-KY",2012,65572.0
"Clarksville-Hopkinsville, TN-KY",2013,64065.0
"Clarksville-Hopkinsville, TN-KY",2014,64320.0
"Clarksville-Hopkinsville, TN-KY",2015,66203.0
"Clarksville-Hopkinsville, TN-KY",2016,67393.0
"Clarksville-Hopkinsville, TN-KY",2017,49433.0
"Clarksville-Hopkinsville, TN-KY",2018,52026.0
"Cleveland-Akron, OH ",1975,580905.010414961
"Cleveland-Akron, OH ",1976,579646.9764954136
"Cleveland-Akron, OH ",1977,609265.3869047425
"Cleveland-Akron, OH ",1978,634049.5667092424
"Cleveland-Akron, OH ",1979,658949.636422046
"Cleveland-Akron, OH ",1980,633831.3676694277
"Cleveland-Akron, OH ",1981,609340.1160978299
"Cleveland-Akron, OH ",1982,582458.467612947
"Cleveland-Akron, OH ",1983,550733.7663863245
"Cleveland-Akron, OH ",1984,568171.6440640555
"Cleveland-Akron, OH ",1985,577399.0606030561
"Cleveland-Akron, OH ",1986,558060.0854283496
"Cleveland-Akron, OH ",1987,563669.0030540329
"Cleveland-Akron, OH ",1988,620027.1860211075
"Cleveland-Akron, OH ",1989,630268.3398663494
"Cleveland-Akron, OH ",1990,637942.4222474732
"Cleveland-Akron, OH ",1991,609756.0158840184
"Cleveland-Akron, OH ",1992,617635.3227346861
"Cleveland-Akron, OH ",1993,636729.03374035
"Cleveland-Akron, OH ",1994,645182.0001904094
"Cleveland-Akron, OH ",1995,678640.1038669699
"Cleveland-Akron, OH ",1996,693933.5837443525
"Cleveland-Akron, OH ",1997,711681.6972747266
"Cleveland-Akron, OH ",1998,1321372.0032574683
"Cleveland-Akron, OH ",1999,1340411.0031910092
"Cleveland-Akron, OH ",2000,1379182.0033933073
"Cleveland-Akron, OH ",2001,1366471.0033586174
"Cleveland-Akron, OH ",2002,1278322.0031310022
"Cleveland-Akron, OH ",2003,1293026.0000474304
"Cleveland-Akron, OH ",2004,1276166.0000363588
"Cleveland-Akron, OH ",2005,1284762.0000674576
"Cleveland-Akron, OH ",2006,1289698.0000494123
"Cleveland-Akron, OH ",2007,1285963.0000663698
"Cleveland-Akron, OH ",2008,1268370.000000149
"Cleveland-Akron, OH ",2009,1197704.0000001937
"Cleveland-Akron, OH ",2010,1163792.0000002831
"Cleveland-Akron, OH ",2011,1191208.0000002682
"Cleveland-Akron, OH ",2012,1214659.0
"Cleveland-Akron, OH ",2013,1224324.0
"Cleveland-Akron, OH ",2014,1229030.0
"Cleveland-Akron, OH ",2015,1241633.0
"Cleveland-Akron, OH ",2016,1244614.0
"Cleveland-Akron, OH ",2017,1130618.0
"Cleveland-Akron, OH ",2018,1154140.0
"Colorado Springs, CO",1975,26135.383764557944
"Colorado Springs, CO",1976,26914.59665012016
"Colorado Springs, CO",1977,28728.046635365332
"Colorado Springs, CO",1978,34962.72820579537
"Colorado Springs, CO",1979,38828.731553341015
"Colorado Springs, CO",1980,41335.87520632017
"Colorado Springs, CO",1981,42504.53811929146
"Colorado Springs, CO",1982,44845.408053082385
"Colorado Springs, CO",1983,46890.92686145613
"Colorado Springs, CO",1984,51288.57271705728
"Colorado Springs, CO",1985,55655.65717434829
"Colorado Springs, CO",1986,54122.27344263163
"Colorado Springs, CO",1987,56144.1555330416
"Colorado Springs, CO",1988,60980.62146895038
"Colorado Springs, CO",1989,58722.687040588266
"Colorado Springs, CO",1990,57996.919674349025
"Colorado Springs, CO",1991,57864.804839886274
"Colorado Springs, CO",1992,63048.33421304185
"Colorado Springs, CO",1993,71964.68778855301
"Colorado Springs, CO",1994,78778.41952661681
"Colorado Springs, CO",1995,84197.52472850555
"Colorado Springs, CO",1996,88063.1130003779
"Colorado Springs, CO",1997,97123.8624121719
"Colorado Springs, CO",1998,194056.00042246282
"Colorado Springs, CO",1999,201786.00041989982
"Colorado Springs, CO",2000,209183.00043785572
"Colorado Springs, CO",2001,214953.00045205653
"Colorado Springs, CO",2002,203393.00044248998
"Colorado Springs, CO",2003,203494.0
"Colorado Springs, CO",2004,205018.00000053644
"Colorado Springs, CO",2005,208083.00000040233
"Colorado Springs, CO",2006,218543.00000031292
"Colorado Springs, CO",2007,228711.00000040233
"Colorado Springs, CO",2008,225486.0
"Colorado Springs, CO",2009,216227.0
"Colorado Springs, CO",2010,212574.0
"Colorado Springs, CO",2011,212144.0
"Colorado Springs, CO",2012,214696.0
"Colorado Springs, CO",2013,221881.0
"Colorado Springs, CO",2014,223964.0
"Colorado Springs, CO",2015,226790.0
"Colorado Springs, CO",2016,235397.0
"Colorado Springs, CO",2017,232286.0
"Colorado Springs, CO",2018,240595.0
"Columbia, MO",1975,8204.082242110828
"Columbia, MO",1976,9582.80539541732
"Columbia, MO",1977,10579.600030472986
"Columbia, MO",1978,11914.835467067416
"Columbia, MO",1979,12634.737312551562
"Columbia, MO",1980,12451.448378346966
"Columbia, MO",1981,12370.465988537278
"Columbia, MO",1982,12019.639524226468
"Columbia, MO",1983,11929.52748319127
"Columbia, MO",1984,12334.790798377879
"Columbia, MO",1985,12816.221064646612
"Columbia, MO",1986,12906.392673903916
"Columbia, MO",1987,14249.92250683093
"Columbia, MO",1988,15022.408064806481
"Columbia, MO",1989,15962.808039587042
"Columbia, MO",1990,16903.103480156366
"Columbia, MO",1991,18248.820732674954
"Columbia, MO",1992,18076.324203338696
"Columbia, MO",1993,19430.564788471427
"Columbia, MO",1994,20359.91099257922
"Columbia, MO",1995,23167.283342595
"Columbia, MO",1996,21783.620379041975
"Columbia, MO",1997,22872.927222103088
"Columbia, MO",1998,58214.0000988394
"Columbia, MO",1999,59854.00010383129
"Columbia, MO",2000,61978.0001116246
"Columbia, MO",2001,63033.00010038912
"Columbia, MO",2002,62371.00011271238
"Columbia, MO",2003,63352.00000013411
"Columbia, MO",2004,63022.0
"Columbia, MO",2005,65946.0
"Columbia, MO",2006,67500.0
"Columbia, MO",2007,71038.0
"Columbia, MO",2008,68279.0
"Columbia, MO",2009,64581.0
"Columbia, MO",2010,66714.0
"Columbia, MO",2011,66628.0
"Columbia, MO",2012,69916.0
"Columbia, MO",2013,71431.0
"Columbia, MO",2014,73598.0
"Columbia, MO",2015,75344.0
"Columbia, MO",2016,77469.0
"Columbia, MO",2017,70627.0
"Columbia, MO",2018,71116.0
"Columbia, SC",1975,52409.58090863189
"Columbia, SC",1976,53187.32511860274
"Columbia, SC",1977,56687.94401093747
"Columbia, SC",1978,61150.98989006472
"Columbia, SC",1979,64828.740825074965
"Columbia, SC",1980,64866.320393070375
"Columbia, SC",1981,63708.03475644685
"Columbia, SC",1982,65416.453384056935
"Columbia, SC",1983,65969.52598989711
"Columbia, SC",1984,70556.01518985946
"Columbia, SC",1985,73916.83019387639
"Columbia, SC",1986,72416.12172579275
"Columbia, SC",1987,77419.07683880646
"Columbia, SC",1988,84573.37761112634
"Columbia, SC",1989,86606.97781183252
"Columbia, SC",1990,88806.83961024949
"Columbia, SC",1991,86686.05746324007
"Columbia, SC",1992,86199.47530995833
"Columbia, SC",1993,90987.37077935631
"Columbia, SC",1994,92731.35692147112
"Columbia, SC",1995,96771.8834622008
"Columbia, SC",1996,103827.56106755976
"Columbia, SC",1997,108600.3597559484
"Columbia, SC",1998,232612.0005183667
"Columbia, SC",1999,236295.000537768
"Columbia, SC",2000,242773.00055274367
"Columbia, SC",2001,250290.00053533912
"Columbia, SC",2002,242190.00053955615
"Columbia, SC",2003,249639.00000190735
"Columbia, SC",2004,250373.00000205636
"Columbia, SC",2005,248528.0000024587
"Columbia, SC",2006,258137.00000314415
"Columbia, SC",2007,261360.0000014156
"Columbia, SC",2008,264357.0
"Columbia, SC",2009,254606.0
"Columbia, SC",2010,246124.0
"Columbia, SC",2011,239380.0
"Columbia, SC",2012,241817.0
"Columbia, SC",2013,247765.0
